id,name,number,latitude,longitude
7338653551721485401,Kennedys Cross (Southbound),300121,53.01133,-8.64591
7338653551721397911,Kent Rail Station (Horgans Quay),212631,51.90072,-8.45865
7338653551721323211,Kentstown (Church),137931,53.6276,-6.53369
7338653551721319901,Kentstown (Maguires Pub),134621,53.62785,-6.53225
7338653551721323131,Kentstown (Opp Church),137851,53.62759,-6.53416
7338653551721319871,Kentstown (Opp Maguires Pub),134591,53.62783,-6.53237
7338653551721523051,Keoghs Cross (eastbound),337771,52.87424,-8.68192
7338653551721518621,Keoghs Cross (westbound),333341,52.87405,-8.68188
7338653551721524481,Kerlogue Cross (Nursing Home),339201,52.3176,-6.45733
7338653551721524691,Kerlogue Cross (Opp Nursing Home),339411,52.31755,-6.45712
7338653551721535381,Kerry Airport,350001,52.18157,-9.53698
7338653551721524341,Kilacoe (Northbound),339061,52.399,-6.36981
7338653551721524291,Kilacoe (Southbound),339011,52.42131,-6.35711
7338653551721746301,Kilargue (Opp Church),561021,54.23011,-8.2103
7338653551721335931,Kilbeggan (Distillery Inn The Square),150651,53.36811,-7.49783
7338653551721340721,Kilbeggan (Square Opp Distillery Inn),155441,53.36813,-7.49813
7338653551721317471,Kilberry (Meath Farm Machinery),132191,53.70639,-6.68569
7338653551721323191,Kilberry (Opp Meath Farm Machinery),137911,53.70531,-6.6846
7338653551721325651,Kilcar (Golden Grill),140371,54.63254,-8.59218
7338653551721325661,Kilcar (John Joes Pub),140381,54.63246,-8.59216
7338653551721416061,Kilcasken North (Old Court Northbound),230781,52.16149,-8.90447
7338653551721421051,Kilcasken North (Old Court Southbound),235771,52.16149,-8.90447
7338653551721485331,Kilclaran Church,300051,52.95184,-8.6495
7338653551721531311,Kilclaran Church (Opp Church),346031,52.95182,-8.64974
7338653551721288691,Kilcock (Abbeyfields),103411,53.40433,-6.6734
7338653551721288461,Kilcock (Esso),103181,53.40318,-6.67115
7338653551721319311,Kilcock (Opp O Keefes),134031,53.39927,-6.66793
7338653551721288701,Kilcock (The Square),103421,53.40028,-6.66738
7338653551721537651,Kilcohan Park (Opp Greyhound Stadium),352371,52.24179,-7.11338
7338653551721543221,Kilcolgan (N67 Crossroad),357941,53.20795,-8.86758
7338653551721762931,Kilcolgan (Neilans Shop),577651,53.21106,-8.8701
7338653551721321671,Kilcullen (Lui Na Greine),136391,53.142,-6.73459
7338653551721321681,Kilcullen (Opp Lui Na Greine),136401,53.142,-6.73435
7338653551721321711,Kilcullen (Opp Service Station),136431,53.13013,-6.746
7338653551721317921,Kilcullen (Service Station),132641,53.13001,-6.74597
7338653551721288411,Kildalkey (Church),103131,53.57084,-6.90527
7338653551721288421,Kildalkey (Opp Church),103141,53.57103,-6.90638
7338653551721340541,Kildare (Boyles),155261,53.15675,-6.91055
7338653551721289311,Kildare (Brownstown Rd),104031,53.1537,-6.8929
7338653551721289281,Kildare (Opp Boyles),104001,53.15686,-6.91039
7338653551721289301,Kildare (Opp Maxol),104021,53.15484,-6.90324
7338653551721290921,Kildare (Suncroft Eastbound),105641,53.10836,-6.86072
7338653551721536461,Kildavin (Conways Pub),351181,52.68392,-6.68539
7338653551721520761,Kildimo (Post Office),335481,52.6237,-8.8116
7338653551721517401,Kildimo (Slatterys Pub),332121,52.62376,-8.81263
7338653551721319731,Kildonan,134451,53.4135,-6.31927
7338653551721521081,Kildysart (Centra Shop),335801,52.67406,-9.10788
7338653551721521191,Kildysart (Corner Bar),335911,52.67402,-9.10741
7338653551721521121,Kildysart Rd (Costcutter Filling Station,335841,52.82082,-8.97762
7338653551721520941,Kildysart Rd (Opp Costcutter Shop),335661,52.82088,-8.97779
7338653551721792631,Kileely Rd (Health Centre),607351,52.67416,-8.63973
7338653551721794601,Kileely Rd (Opp Health Centre),609321,52.67404,-8.63967
7338653551721397891,Kileens (Opposite Overpass),212611,51.92701,-8.51698
7338653551721398801,Kileens Village,213521,51.92687,-8.51563
7338653551721536881,Kilfenora (Clare) (Burren Centre),351601,52.99032,-9.21597
7338653551721535751,Kilfenora (Clare) (Dolmen Gallery),350471,52.99015,-9.21599
7338653551721520471,Kilfenora (Kerry) (Opp Tankard Bar),335191,52.2776,-9.82343
7338653551721820991,Kilfenora (Kerry) (Tankard Bar),635711,52.27752,-9.82346
7338653551721519741,Kilfinane (Amber Filling Station),334461,52.35826,-8.47227
7338653551721788301,Kilfinane (Opp Amber Filling Station),603021,52.35812,-8.47202
7338653551721191981,Kilfinnane (Bus Parking),6701,52.6186,-8.87783
7338653551721191982,Kilfinnane (Bus Parking),6702,52.3591,-8.46819
7338653551721731721,Kilflan (Church),546441,54.20787,-9.31625
7338653551721736891,Kilflan (Opp Church),551611,54.20785,-9.3162
7338653551721521261,Kilflynn Cross (N69 northbound stop),335981,52.3411,-9.6197
7338653551721535681,Kilflynn Cross (N69 southbound stop),350401,52.34059,-9.62036
7338653551721518521,Kilgarvan (Old Post Office),333241,51.9032,-9.43797
7338653551721821341,Kilgarvan (Opp Old Post Office),636061,51.9031,-9.43802
7338653551721744021,Kilglass (Church),558741,54.2309,-9.06146
7338653551722184731,Kilglass (Opp Church),558341,54.23091,-9.06146
7338653551721290011,Kilkeashin Lane,104731,53.32776,-6.9264
7338653551721541301,Kilkee (Ketts Bar Gratten St),356021,52.68111,-9.64512
7338653551721191512,Kilkee Depot,6232,53.81701,-8.53827
7338653551721191511,Kilkee Depot,6231,53.81705,-8.53853
7338653551721717661,Kilkelly (Jctn Bridge Street),532381,53.86907,-8.84946
7338653551721738381,Kilkelly (Opp Jctn Bridge Street),553101,53.86897,-8.84957
7338653551721797601,Kilkelly (Opp Tarpeys),612321,53.87132,-8.85005
7338653551721797591,Kilkelly (Tarpeys),612311,53.87123,-8.84999
7338653551721523091,Kilkenny (Ormonde House Ormonde Rd),337811,52.64812,-7.25224
7338653551721742401,Kilkenny (Ormonde Rd Jctn Patrick St),557121,52.64823,-7.25208
7338653551721186492,Kilkenny (Railway Station),1212,52.65446,-7.24408
7338653551721186491,Kilkenny (Railway Station),1211,52.65446,-7.24408
7338653551721523081,Kilkenny (Railway Station),337801,52.65446,-7.24408
7338653551721718371,Kilkerrin (Opp Post Office),533091,53.32323,-9.73677
7338653551721718381,Kilkerrin (Post Office),533101,53.32308,-9.73668
7338653551721523211,Kilkishen (Donnellans Hardware),337931,52.80704,-8.74779
7338653551721518671,Kilkishen (Post Office),333391,52.80703,-8.74755
7338653551721289551,Kill (Behans),104271,53.2482,-6.59185
7338653551721289561,Kill (Church),104281,53.24898,-6.58967
7338653551721289041,Kill (Opp Behans),103761,53.24807,-6.59193
7338653551721289031,Kill (Opp Church),103751,53.24936,-6.58859
7338653551721289541,Kill (Opp The Gables),104261,53.24622,-6.59568
7338653551721289051,Kill (The Gables),103771,53.24618,-6.59591
7338653551721739441,Killadoon (County Mayo),554161,53.70195,-9.89414
7338653551721739461,Killadoon (Mayo),554181,53.70195,-9.89414
7338653551721740231,Killala (McGregors),554951,54.21262,-9.22159
7338653551721785251,Killala (Opp Birranes),599971,54.21252,-9.22076
7338653551721522121,Killaloe (St Anne School),336841,52.80407,-8.43973
7338653551721518751,Killane (Northbound),333471,52.2842,-6.46412
7338653551721516511,Killane (Opp Rackards Pub),331231,52.52187,-6.74504
7338653551721516561,Killane (Rackards Pub),331281,52.52192,-6.74502
7338653551721516761,Killane (Southbound),331481,52.2843,-6.46412
7338653551721523181,Killane Cross (northbound),337901,52.8272,-8.75468
7338653551721518681,Killane Cross (southbound),333401,52.82734,-8.75461
7338653551721485301,Killanena Church,300021,52.9847,-8.70259
7338653551721531291,Killanena Church (Opposite Church),346011,52.9845,-8.70262
7338653551721783461,Killare (Opp Uisneach Inn),598181,53.48447,-7.58048
7338653551721783411,Killare (Uisneach Inn),598131,53.48451,-7.57954
7338653551721820881,Killarney (Bus Station),635601,52.05982,-9.50189
7338653551721521031,Killarney (Rock Road Council Offices),335751,52.06694,-9.51524
7338653551721521021,Killarney (Rock Road Service Station),335741,52.06775,-9.51559
7338653551721187881,Killarney Depot,2601,52.05904,-9.50105
7338653551721187882,Killarney Depot,2602,52.05904,-9.50105
7338653551721742741,Killashandra (Opp Post Office),557461,54.0139,-7.52822
7338653551721742581,Killashandra (Post Office Main St),557301,54.01395,-7.52813
7338653551721318231,Killashee (Killashee Hotel),132951,53.19456,-6.67537
7338653551721742551,Killashee (Magans),557271,53.68153,-7.88035
7338653551721321641,Killashee (Opp Killashee Hotel),136361,53.19472,-6.67544
7338653551721742531,Killashee (Opp Magans),557251,53.68157,-7.88044
7338653551721739501,Killavil (Church),554221,54.03762,-8.55559
7338653551721739481,Killavil (Opp Church),554201,54.0377,-8.55574
7338653551721421101,Killavullen (Main St Opp Haven Bar),235821,52.14691,-8.51585
7338653551721417901,Killavullen (Main Street Haven Bar),232621,52.14691,-8.51585
7338653551721738431,Killawalla (Opp Post Office),553151,53.75762,-9.36558
7338653551721736601,Killawalla (Post Office),551321,53.7579,-9.36603
7338653551721821101,Killea (Border Stores),635821,54.97831,-7.40942
7338653551721343511,Killea (Opp Border Stores),158231,54.97851,-7.40946
7338653551721417921,Killeady (Barretts Bar),232641,51.80347,-8.62754
7338653551721400671,Killeady (Opp Barretts Bar),215391,51.80346,-8.62752
7338653551721429841,Killeagh (Cemetary),244561,51.93896,-7.9962
7338653551721401631,Killeagh (Main St. Kennedy's Pub),216351,51.94145,-7.99368
7338653551721401471,Killeagh (Main St. O'Mahony's Pub),216191,51.94151,-7.9937
7338653551721743771,Killeenduff (National School),558491,54.27466,-8.92382
7338653551721743851,Killeenduff (Opposite National School),558571,54.27463,-8.92385
7338653551721535822,Killeigh (Gormans),350542,53.21415,-7.45044
7338653551721535821,Killeigh (Opp Gormans),350541,53.2141,-7.45057
7338653551721324451,Killeneer (Cockle Rd Cross Nbound),139171,53.76541,-6.39547
7338653551721317331,Killeneer (Cockle Rd Cross Sbound),132051,53.76599,-6.39554
7338653551721324571,Killeneer (Killeneer Cottages),139291,53.75703,-6.38595
7338653551721324441,Killeneer (Opp Killeneer Cottages),139161,53.7498,-6.38195
7338653551721525271,Killinick (Northbound),339991,52.25726,-6.4563
7338653551721524351,Killinick (Southbound),339071,52.25735,-6.45631
7338653551721535981,Killorglin (Library),350701,52.10694,-9.78833
7338653551721536011,Killorglin (Mill Rd Opp Health Centre),350731,52.10799,-9.78662
7338653551721417441,Killowen Rd (Foxes Bridge Cottage),232161,51.96295,-8.64847
7338653551721418491,Killowen Rd (Opp Foxes Bridge Cottage),233211,51.9631,-8.6486
7338653551721317071,Killucan (Opp Top Shop),131791,53.51388,-7.14276
7338653551721288951,Killucan (Top Shop),103671,53.51387,-7.14289
7338653551721421491,Killumney (Killumney Inn),236211,51.86823,-8.65888
7338653551721420391,Killumney (Opp Killumney Inn),235111,51.86835,-8.65878
7338653551722184834,Killumney Road (Kilumney Cross),246691,51.87273,-8.64505
7338653551721515301,Killurin (Southern),330021,52.38182,-6.5756
7338653551721327051,Killybegs (Catering College),141771,54.63179,-8.44444
7338653551721325601,Killybegs (Opp Ulster Bank Main St),140321,54.63702,-8.44079
7338653551721326561,Killybegs (Tara Hotel Shore Rd) ),141281,54.63698,-8.44043
7338653551721325401,Killygordon (National School),140121,54.79688,-7.68544
7338653551721326661,Killygordon (Opp National School),141381,54.79682,-7.68521
7338653551721291561,Kilmacanogue (Esso Garage),106281,53.16929,-6.13628
7338653551721287571,Kilmacanogue (Topaz),102291,53.17061,-6.13692
7338653551721415501,Kilmacoon Cross (Hazeldene House),230221,52.19166,-8.64444
7338653551721536781,Kilmacow (Church),351501,52.31187,-7.17664
7338653551721536791,Kilmacow (Community Centre),351511,52.31357,-7.17501
7338653551721524251,Kilmacow Cross (Northbound),338971,52.33086,-7.16091
7338653551721536451,Kilmacow Cross (Southbound),351171,52.33099,-7.16087
7338653551721524811,Kilmacree (Northbound),339531,52.27974,-6.46278
7338653551721524801,Kilmacree (Southbound),339521,52.27978,-6.46263
7338653551721401521,Kilmacthomas (The Bridge Eastbound),216241,52.20634,-7.42403
7338653551721401581,Kilmacthomas (The Bridge Westbound),216301,52.20627,-7.42403
7338653551721738491,Kilmaine (Centra),553211,53.57927,-9.12194
7338653551721705761,Kilmaine (Jack Murphys Pub),520481,53.5799,-9.12199
7338653551721317371,Kilmainham (Northbound),132091,53.71564,-6.82928
7338653551721287021,Kilmainham (Southbound),101741,53.71526,-6.82865
7338653551721316831,Kilmainham Wood (Keogans Bar),131551,53.84968,-6.80645
7338653551721323151,Kilmainham Wood (McKennas),137871,53.84973,-6.80622
7338653551721785451,Kilmaley (Kilmaley Inn),600171,52.8281,-9.11888
7338653551721531571,Kilmaley (Opp Kilmaley Inn),346291,52.82798,-9.11884
7338653551721519711,Kilmallock (Allied Irish Bank),334431,52.39917,-8.57374
7338653551721788311,Kilmallock (Post Office),603031,52.39939,-8.57385
7338653551721793941,Kilmallock Rd (Georgian Village),608661,52.6469,-8.59451
7338653551721793951,Kilmallock Rd (St Endas School Stop),608671,52.64835,-8.59715
7338653551721317681,Kilmead (CMC Energy),132401,53.03587,-6.9052
7338653551721291261,Kilmead (Opp CMC Energy),105981,53.03586,-6.90517
7338653551721401531,Kilmeaden (Centra),216251,52.23222,-7.24138
7338653551721401571,Kilmeaden (Opp. Centra),216291,52.23255,-7.24196
7338653551721287951,Kilmeague (Moores Post Office),102671,53.2512,-6.84021
7338653551721337681,Kilmeague (Opp Moores Post Office),152401,53.25117,-6.84006
7338653551721322561,Kilmessan (Centra),137281,53.55928,-6.66012
7338653551721322021,Kilmessan (Church),136741,53.56084,-6.66171
7338653551721320801,Kilmessan (Northbound),135521,53.5592,-6.65687
7338653551721322571,Kilmessan (Opp Centra),137291,53.55926,-6.66033
7338653551721322871,Kilmessan (Opp Church),137591,53.5608,-6.66228
7338653551721322771,Kilmessan (Southbound),137491,53.55923,-6.65674
7338653551721536831,Kilmihill (Dalys Pub Main St),351551,52.72065,-9.31866
7338653551721535781,Kilmihill (Opp Dalys Pub Main St),350501,52.72074,-9.31839
7338653551721716521,Kilmilkin ((Opp Kilmilikin Pub),531241,53.54106,-9.61679
7338653551722184937,Kilmilkin (Kilmilkin Pub),554091,53.54111,-9.61679
7338653551721286311,Kilmoon Cross (Opp Top Garage),101031,53.57323,-6.44693
7338653551721318561,Kilmoon Cross (Southbound),133281,53.57211,-6.44915
7338653551721518691,Kilmore (Northbound),333411,52.20405,-6.54946
7338653551721515721,Kilmore (Southbound),330441,52.20405,-6.54946
7338653551721523731,Kilmore Chapel (Clare),338451,52.75378,-8.59275
7338653551721518571,Kilmore Chapel (Clare) (Opp Chapel),333291,52.75407,-8.59248
7338653551721515591,Kilmore Quay,330311,52.17779,-6.58456
7338653551721421891,Kilmore Rd (Kilmore Heights),236611,51.90786,-8.50643
7338653551721432091,Kilmore Road (Courtown Drive Jctn),246811,51.90785,-8.50927
7338653551721421881,Kilmore Road (Lower),236601,51.90839,-8.50204
7338653551721190422,Kilmoylan (Bus Parking),5142,53.4293,-8.82069
7338653551721190421,Kilmoylan (Bus Parking),5141,53.4293,-8.82069
7338653551721516571,Kilmuckridge (KMH),331291,52.51406,-6.28328
7338653551721516531,Kilmuckridge (Opposite KMH),331251,52.51402,-6.28325
7338653551721287581,Kilmurray,102301,53.16013,-6.1289
7338653551721521841,Kilmurry (East Clare) (Opp Pump House),336561,52.77711,-8.78308
7338653551721518651,Kilmurry (East Clare) (Pump House Bar),333371,52.77714,-8.78279
7338653551721521791,Kilmurry (Opp St Marys Church),336511,51.84194,-8.88189
7338653551721420501,Kilmurry (St Marys Church),235221,51.84199,-8.88173
7338653551721792941,Kilmurry Hotel (Milford Rd),607661,52.66853,-8.55463
7338653551721291551,Kilmurry Northbound,106271,53.15496,-6.12625
7338653551721531071,Kilnaboy (Church Ruins),345791,52.97065,-9.08617
7338653551721536181,Kilnaboy (Post Office),350901,52.96979,-9.08543
7338653551721430491,Kilnagleary Rd (O Learys Cross Northboun,245211,51.80955,-8.36031
7338653551721418971,Kilnagleary Rd (O Learys Cross Southboun,233691,51.80973,-8.35985
7338653551721440541,Kilnamartyra (Opp Post Office),255261,51.90032,-9.08209
7338653551721440531,Kilnamartyra (Post Office),255251,51.90032,-9.08216
7338653551721420641,Kilnamartyra Cross (Eastbound),235361,51.91386,-9.07585
7338653551721417971,Kilnamartyra Cross (Westbound),232691,51.91371,-9.07618
7338653551721400931,Kilpatrick Cross (Eastbound),215651,51.77637,-8.7124
7338653551721417991,Kilpatrick Cross (Westbound),232711,51.77631,-8.71235
7338653551721287601,Kilpedder (Opp Whistle Stop),102321,53.11089,-6.10503
7338653551721291511,Kilpedder (Whistle Stop),106231,53.11169,-6.10573
7338653551721516871,Kilrane (Church),331591,52.24246,-6.35737
7338653551721325921,Kilrane (Main Road opposite Pub),140641,52.24196,-6.35486
7338653551721336011,Kilrickle (Cemetery),150731,53.23105,-8.45338
7338653551721717461,Kilrickle (Opp School),532181,53.22957,-8.45269
7338653551721750281,Kilross (Kilross School),565001,54.19304,-8.41273
7338653551721750321,Kilross (Opp Kilross School),565041,54.19312,-8.41285
7338653551721536221,Kilrush (Crottys Pub Market Square),350941,52.63818,-9.4845
7338653551721324481,Kilsaran (Opp St Marys Villas),139201,53.88783,-6.38849
7338653551721324531,Kilsaran (Opp St Olivers Park),139251,53.88922,-6.38843
7338653551721316731,Kilsaran (St Marys Villas),131451,53.88815,-6.38855
7338653551721324581,Kilsaran (St Olivers Park),139301,53.88942,-6.38855
7338653551721290901,Kilshane Cross (Eastbound),105621,53.42892,-6.33023
7338653551721319601,Kilshane Cross (Westbound),134321,53.4289,-6.33022
7338653551721543341,Kilsheelan (Opp Grotto),358061,52.3612,-7.57983
7338653551721517201,Kilsheelan (Opp Robinsons Bar),331921,52.36121,-7.58098
7338653551721321881,Kiltale (Church),136601,53.52466,-6.6771
7338653551721322841,Kiltale (Opp Church),137561,53.52464,-6.67691
